@relation 'organics_Training-weka.filters.unsupervised.attribute.Remove-R1,4,6-10,12-14,17-18,20-22-weka.filters.unsupervised.attribute.NumericToNominal-R3-7'

@attribute DemAffl numeric
@attribute DemAge numeric
@attribute DemGender {U,F,M}
@attribute TargetBuy {0,1}
@attribute DemAffl_M {0,1}
@attribute DemAge_M {0,1}
@attribute DemGender_M {0,1}

@data
10,54,F,0,0,1,0
5,76,M,0,0,0,0
11,47,F,0,0,0,0
7,38,F,1,0,0,0
8,37,F,1,0,0,0
12,76,U,0,0,0,1
9,60,F,0,0,0,0
11,59,F,1,0,0,0
6,77,U,0,0,0,1
8,68,M,0,0,0,0
8,65,F,0,0,0,0
7,29,F,1,0,0,0
10,51,F,0,0,0,0
12,63,F,1,0,0,0
5,72,M,0,0,0,0
9,71,F,0,0,0,0
6,54,F,0,0,1,0
10,49,M,1,0,0,0
3,74,F,0,0,0,0
6,42,U,0,0,0,1
8,67,M,0,1,0,0
6,47,M,0,0,0,0
6,59,F,1,0,0,0
9,64,U,0,0,0,1
10,49,M,0,0,0,0
10,78,U,0,0,0,1
6,53,M,0,0,0,0
8,25,F,1,1,0,0
8,51,F,0,0,0,0
17,59,M,1,0,0,0
6,64,F,0,0,0,0
11,35,M,1,0,0,0
7,76,F,0,0,0,0
10,41,F,1,0,0,0
15,28,F,1,0,0,0
5,56,U,0,0,0,1
12,43,M,0,0,0,0
9,62,F,0,0,0,0
10,59,M,0,0,0,0
9,65,U,0,0,0,1
5,39,F,0,0,0,0
7,46,U,0,0,0,1
8,37,U,0,0,0,0
3,52,M,0,0,0,0
9,42,F,1,0,0,0
6,59,F,0,0,0,0
10,50,F,0,0,0,0
6,66,F,0,0,0,0
3,28,F,0,0,0,0
8,64,F,0,0,0,0
7,67,M,0,0,0,0
7,47,F,0,0,0,0
7,46,M,0,0,0,0
7,56,F,0,0,0,0
8,54,F,0,0,1,0
5,47,F,0,0,0,0
7,75,F,0,0,0,0
8,76,M,0,0,0,0
13,39,F,1,0,0,0
10,71,F,1,0,0,0
7,52,F,0,0,0,0
8,54,F,0,0,1,0
7,24,F,1,0,0,0
5,58,F,0,0,0,0
6,66,F,0,0,0,0
6,43,U,0,0,0,0
7,54,F,1,0,1,0
3,62,M,0,0,0,0
9,34,F,1,0,0,0
9,54,M,0,0,0,0
6,68,M,0,0,0,0
10,59,F,1,0,0,0
11,50,F,0,0,0,0
7,53,F,0,0,0,0
10,36,M,0,0,0,0
15,46,F,0,0,0,0
13,54,M,0,0,1,0
5,75,F,0,0,0,0
5,58,M,0,0,0,0
13,30,F,0,0,0,0
7,53,U,0,0,0,1
8,47,F,1,0,0,0
6,58,M,0,0,0,0
8,48,F,0,0,0,0
7,32,M,1,0,0,0
5,62,F,0,0,0,0
11,56,U,0,0,0,1
11,45,F,1,0,0,0
8,48,M,0,0,0,0
3,68,F,1,0,0,0
10,56,M,0,0,0,0
6,49,F,1,0,0,0
8,69,M,0,1,0,0
10,57,U,0,0,0,1
6,54,F,0,0,1,0
9,41,F,0,0,0,0
8,46,M,0,0,0,0
7,37,U,0,0,0,0
6,53,M,0,0,0,0
15,36,F,0,0,0,0
3,54,F,0,0,1,0
11,49,F,0,0,0,0
9,52,U,0,0,0,1
6,57,U,0,0,0,1
7,42,U,0,0,0,1
11,48,U,0,0,0,0
3,55,U,0,0,0,1
8,54,M,0,0,1,0
7,50,M,0,0,0,0
3,60,M,0,0,0,0
8,37,F,0,0,0,0
11,35,F,0,0,0,0
3,28,F,1,0,0,0
9,30,M,1,0,0,0
9,61,F,0,0,0,0
13,38,F,1,0,0,0
4,71,U,0,0,0,0
7,66,F,1,0,0,0
8,36,F,1,1,0,0
10,30,F,1,0,0,0
7,48,F,0,0,0,0
6,54,U,0,0,1,1
14,37,F,1,0,0,0
16,43,F,1,0,0,0
16,40,F,1,0,0,0
8,37,F,1,1,0,0
8,54,F,0,1,0,0
7,41,M,0,0,0,0
6,56,F,0,0,0,0
9,32,M,1,0,0,0
8,68,F,1,0,0,0
7,72,F,0,0,0,0
8,76,U,0,0,0,0
12,41,F,1,0,0,0
11,42,F,1,0,0,0
8,35,F,1,1,0,0
14,30,F,1,0,0,0
7,76,F,0,0,0,0
10,40,U,0,0,0,1
8,70,F,0,0,0,0
8,76,M,0,1,0,0
15,75,F,0,0,0,0
7,54,F,1,0,1,0
5,76,M,0,0,0,0
8,75,F,0,0,0,0
6,48,F,0,0,0,0
6,52,M,0,0,0,0
7,41,M,1,0,0,0
12,66,M,1,0,0,0
7,67,F,0,0,0,0
11,35,F,1,0,0,0
7,75,F,0,0,0,0
10,54,F,0,0,1,0
15,54,M,0,0,1,0
10,38,F,1,0,0,0
10,29,F,0,0,0,0
7,45,U,0,0,0,0
7,52,U,0,0,0,1
10,26,F,0,0,0,0
12,68,F,0,0,0,0
8,49,F,0,0,0,0
8,49,M,1,0,0,0
10,78,F,1,0,0,0
2,63,M,0,0,0,0
8,56,U,0,0,0,1
11,59,F,0,0,0,0
9,62,M,0,0,0,0
12,57,F,0,0,0,0
14,56,F,0,0,0,0
8,51,F,0,0,0,0
9,70,F,0,0,0,0
14,79,F,1,0,0,0
11,36,F,0,0,0,0
12,26,F,1,0,0,0
4,71,U,0,0,0,0
7,61,U,0,0,0,1
9,44,F,0,0,0,0
11,33,M,0,0,0,0
19,37,F,1,0,0,0
23,50,F,1,0,0,0
22,59,M,1,0,0,0
8,29,F,1,0,0,0
6,74,F,0,0,0,0
9,41,U,0,0,0,0
6,53,F,0,0,0,0
12,75,M,1,0,0,0
9,54,F,0,0,1,0
6,65,F,0,0,0,0
11,34,F,1,0,0,0
5,75,U,0,0,0,0
7,56,F,0,0,0,0
11,62,U,0,0,0,0
13,48,F,1,0,0,0
9,67,F,0,0,0,0
7,37,M,0,0,0,0
8,45,F,0,0,0,0
7,40,M,1,0,0,0
13,54,F,1,0,0,0
8,78,F,0,0,0,0
8,54,M,0,0,0,0
8,73,M,0,0,0,0
6,72,U,0,0,0,0
12,66,F,0,0,0,0
5,52,M,0,0,0,0
7,56,U,0,0,0,1
11,54,F,1,0,1,0
10,66,M,0,0,0,0
7,65,U,0,0,0,1
9,46,F,0,0,0,0
8,75,M,0,0,0,0
5,66,F,0,0,0,0
10,42,F,1,0,0,0
10,70,M,0,0,0,0
10,48,M,0,0,0,0
8,44,M,0,1,0,0
12,55,U,0,0,0,0
9,64,M,1,0,0,0
8,42,F,1,0,0,0
3,66,F,1,0,0,0
17,57,F,1,0,0,0
8,47,F,0,0,0,0
9,60,F,1,0,0,0
11,54,F,1,0,1,0
8,52,U,0,0,0,1
17,54,M,1,0,1,0
6,69,F,0,0,0,0
7,65,F,0,0,0,0
4,73,U,0,0,0,1
9,54,M,0,0,1,0
9,41,F,0,0,0,0
8,39,F,0,0,0,0
11,47,M,0,0,0,0
9,63,F,0,0,0,0
8,65,F,0,0,0,0
13,72,U,0,0,0,1
8,67,M,0,0,0,0
9,49,F,0,0,0,0
11,70,M,1,0,0,0
10,54,U,0,0,0,0
7,62,F,0,0,0,0
6,72,F,0,0,0,0
6,41,M,0,0,0,0
9,74,M,0,0,0,0
10,68,F,0,0,0,0
8,70,U,0,0,0,1
12,65,F,1,0,0,0
10,33,F,0,0,0,0
13,44,U,1,0,0,0
8,55,F,0,0,0,0
8,41,F,0,0,0,0
4,54,F,0,0,1,0
10,57,F,1,0,0,0
9,40,M,0,0,0,0
9,60,M,0,0,0,0
5,76,F,0,0,0,0
8,35,M,1,0,0,0
8,34,F,0,1,0,0
8,53,F,0,1,0,0
6,25,U,0,0,0,1
13,52,M,0,0,0,0
13,62,F,0,0,0,0
10,66,F,0,0,0,0
7,61,F,0,0,0,0
8,34,F,1,1,0,0
9,57,U,0,0,0,0
2,64,M,0,0,0,0
7,43,F,1,0,0,0
9,62,F,1,0,0,0
7,47,F,1,0,0,0
14,61,U,0,0,0,0
6,55,F,0,0,0,0
8,78,M,0,0,0,0
3,77,M,0,0,0,0
7,43,F,1,0,0,0
11,56,F,1,0,0,0
8,66,M,0,0,0,0
9,74,F,0,0,0,0
8,72,F,1,0,0,0
7,75,U,0,0,0,1
14,66,M,0,0,0,0
6,35,F,0,0,0,0
17,57,F,1,0,0,0
9,30,M,0,0,0,0
13,43,F,1,0,0,0
9,38,F,1,0,0,0
11,35,F,1,0,0,0
10,37,M,1,0,0,0
14,70,F,1,0,0,0
13,55,F,1,0,0,0
7,60,U,0,0,0,0
13,44,M,1,0,0,0
15,41,F,1,0,0,0
6,52,F,0,0,0,0
12,46,F,0,0,0,0
7,48,F,1,0,0,0
8,47,U,0,0,0,1
7,47,F,0,0,0,0
6,49,M,0,0,0,0
9,54,U,0,0,1,1
10,71,F,1,0,0,0
3,48,M,0,0,0,0
9,63,M,0,0,0,0
8,69,U,0,0,0,0
11,50,F,0,0,0,0
11,21,U,0,0,0,0
7,70,U,1,0,0,0
14,63,F,1,0,0,0
10,39,F,1,0,0,0
8,37,F,1,0,0,0
4,49,M,0,0,0,0
13,48,F,1,0,0,0
7,47,M,0,0,0,0
10,71,F,0,0,0,0
5,54,U,0,0,1,0
5,24,M,0,0,0,0
6,59,U,0,0,0,0
3,18,U,0,0,0,0
4,72,M,0,0,0,0
12,64,F,0,0,0,0
10,63,M,0,0,0,0
18,62,F,1,0,0,0
7,47,M,0,0,0,0
9,73,U,0,0,0,1
9,54,U,0,0,1,1
10,58,M,1,0,0,0
9,28,F,1,0,0,0
9,56,F,0,0,0,0
7,53,U,0,0,0,1
8,35,F,1,0,0,0
9,50,F,0,0,0,0
6,74,F,1,0,0,0
5,54,F,0,0,1,0
10,58,F,0,0,0,0
8,65,U,0,0,0,1
6,56,M,0,0,0,0
21,37,F,1,0,0,0
9,78,M,0,0,0,0
8,63,M,1,0,0,0
9,50,F,0,0,0,0
4,55,M,0,0,0,0
8,43,F,0,0,0,0
5,29,F,0,0,0,0
4,40,F,0,0,0,0
8,38,F,1,0,0,0
8,73,U,0,0,0,0
10,34,M,1,0,0,0
8,74,U,0,0,0,1
8,56,M,0,0,0,0
7,54,M,0,0,0,0
20,41,F,1,0,0,0
8,49,F,0,0,0,0
14,54,M,0,0,0,0
7,64,M,0,0,0,0
7,42,F,1,0,0,0
7,53,M,0,0,0,0
8,37,M,1,0,0,0
12,46,M,0,0,0,0
10,54,M,0,0,1,0
5,43,M,0,0,0,0
5,69,M,0,0,0,0
7,44,F,1,0,0,0
5,54,U,0,0,1,0
11,50,F,0,0,0,0
8,65,U,0,0,0,0
12,79,F,1,0,0,0
5,48,M,0,0,0,0
4,66,F,0,0,0,0
8,54,U,0,0,1,1
6,69,F,0,0,0,0
8,79,M,0,0,0,0
16,74,F,0,0,0,0
11,75,M,0,0,0,0
10,40,U,0,0,0,1
8,63,M,0,0,0,0
6,55,F,0,0,0,0
5,56,M,0,0,0,0
7,44,F,0,0,0,0
19,47,M,1,0,0,0
9,62,F,0,0,0,0
6,54,U,0,0,0,0
5,38,F,1,0,0,0
10,64,U,0,0,0,1
9,47,F,1,0,0,0
7,59,M,0,0,0,0
10,44,F,0,0,0,0
10,54,F,0,0,1,0
10,77,M,1,0,0,0
11,60,F,0,0,0,0
7,66,F,0,0,0,0
11,55,F,1,0,0,0
10,43,F,0,0,0,0
7,62,F,0,0,0,0
4,71,M,0,0,0,0
5,55,U,0,0,0,0
12,49,U,0,0,0,0
4,54,M,0,0,1,0
8,77,F,0,0,0,0
15,72,F,0,0,0,0
12,78,F,1,0,0,0
10,49,M,0,0,0,0
4,71,M,0,0,0,0
11,65,F,0,0,0,0
11,28,F,1,0,0,0
8,37,F,0,0,0,0
10,75,U,0,0,0,1
11,48,M,1,0,0,0
8,69,M,1,0,0,0
9,79,F,0,0,0,0
9,51,F,1,0,0,0
8,58,F,0,0,0,0
8,32,F,0,1,0,0
9,56,M,0,0,0,0
7,54,F,0,0,1,0
5,68,M,0,0,0,0
6,49,F,1,0,0,0
10,77,U,0,0,0,1
8,60,F,0,0,0,0
5,61,U,0,0,0,1
6,55,U,0,0,0,0
6,49,M,0,0,0,0
7,49,M,0,0,0,0
7,47,F,0,0,0,0
7,33,U,0,0,0,0
13,36,F,1,0,0,0
2,65,F,0,0,0,0
8,70,F,0,1,0,0
9,31,F,0,0,0,0
7,51,F,0,0,0,0
8,57,U,0,1,0,1
11,64,F,1,0,0,0
12,47,F,0,0,0,0
11,53,U,0,0,0,1
6,58,F,0,0,0,0
16,34,F,1,0,0,0
7,36,U,0,0,0,0
5,42,U,0,0,0,1
10,43,F,0,0,0,0
12,43,M,1,0,0,0
2,35,U,0,0,0,1
9,34,U,0,0,0,0
5,59,U,0,0,0,1
9,57,U,0,0,0,1
8,58,M,0,0,0,0
6,54,F,1,0,1,0
12,29,F,1,0,0,0
7,58,U,0,0,0,1
6,60,U,0,0,0,0
8,45,F,0,0,0,0
9,45,M,0,0,0,0
13,33,M,0,0,0,0
8,68,M,0,1,0,0
13,72,F,0,0,0,0
5,69,F,0,0,0,0
12,54,F,1,0,1,0
4,54,F,1,0,1,0
9,46,M,0,0,0,0
9,59,M,0,0,0,0
6,35,U,0,0,0,1
8,54,M,1,1,1,0
11,54,F,0,0,1,0
4,56,M,0,0,0,0
13,54,F,0,0,1,0
9,54,U,0,0,1,1
10,65,F,0,0,0,0
12,59,M,0,0,0,0
10,51,F,1,0,0,0
11,29,F,1,0,0,0
6,31,F,1,0,0,0
9,38,F,1,0,0,0
5,61,M,0,0,0,0
11,48,F,1,0,0,0
8,39,U,1,0,0,1
12,41,F,1,0,0,0
7,67,M,0,0,0,0
9,77,U,0,0,0,0
13,53,F,0,0,0,0
8,65,F,0,0,0,0
5,47,U,0,0,0,0
8,58,F,1,0,0,0
8,42,F,0,0,0,0
7,45,F,0,0,0,0
7,62,U,0,0,0,1
9,60,F,0,0,0,0
8,60,U,0,0,0,1
9,31,M,0,0,0,0
12,46,F,0,0,0,0
9,71,F,0,0,0,0
7,50,F,0,0,0,0
14,71,F,0,0,0,0
10,45,M,0,0,0,0
13,36,F,1,0,0,0
11,72,F,1,0,0,0
13,76,U,0,0,0,1
21,44,U,1,0,0,1
5,75,F,1,0,0,0
11,38,F,1,0,0,0
12,65,M,0,0,0,0
8,54,U,0,0,1,0
9,64,F,1,0,0,0
12,47,F,1,0,0,0
10,72,M,0,0,0,0
10,53,M,0,0,0,0
8,46,M,0,0,0,0
4,79,U,0,0,0,0
7,79,M,0,0,0,0
8,57,U,0,1,0,1
10,48,M,0,0,0,0
10,47,F,1,0,0,0
6,54,M,0,0,1,0
9,48,F,0,0,0,0
6,31,F,1,0,0,0
9,45,F,0,0,0,0
19,42,F,1,0,0,0
8,51,M,0,0,0,0
4,48,F,0,0,0,0
6,61,U,0,0,0,0
9,70,M,0,0,0,0
16,65,F,1,0,0,0
10,46,F,0,0,0,0
8,63,M,0,1,0,0
10,49,M,0,0,0,0
9,55,M,0,0,0,0
12,43,F,0,0,0,0
10,51,M,0,0,0,0
6,61,M,0,0,0,0
6,41,F,1,0,0,0
5,42,F,1,0,0,0
9,54,M,0,0,0,0
9,58,F,0,0,0,0
12,54,F,1,0,1,0
6,33,U,0,0,0,1
8,51,F,0,0,0,0
6,58,M,0,0,0,0
13,30,M,1,0,0,0
3,68,M,0,0,0,0
9,54,F,0,0,1,0
7,76,M,0,0,0,0
10,58,M,0,0,0,0
11,58,F,0,0,0,0
11,61,F,0,0,0,0
8,66,F,0,0,0,0
8,40,F,1,0,0,0
8,63,M,0,0,0,0
9,55,F,0,0,0,0
3,55,M,0,0,0,0
4,45,F,0,0,0,0
4,53,U,0,0,0,0
7,54,F,0,0,1,0
8,44,U,0,0,0,1
6,49,F,0,0,0,0
8,38,M,1,1,0,0
9,73,U,0,0,0,1
9,35,M,1,0,0,0
7,51,F,0,0,0,0
8,67,F,0,0,0,0
10,63,M,0,0,0,0
12,79,U,1,0,0,0
10,38,F,1,0,0,0
5,44,F,0,0,0,0
11,22,F,1,0,0,0
16,60,U,0,0,0,1
8,68,U,0,1,0,0
10,51,M,0,0,0,0
5,62,F,0,0,0,0
11,74,F,0,0,0,0
5,54,F,0,0,1,0
7,69,M,1,0,0,0
8,52,F,0,0,0,0
8,57,F,0,0,0,0
5,47,F,0,0,0,0
6,67,F,0,0,0,0
11,54,F,1,0,1,0
9,42,U,0,0,0,0
8,73,F,0,0,0,0
11,58,U,0,0,0,0
11,39,F,1,0,0,0
4,57,U,0,0,0,0
7,74,M,0,0,0,0
11,73,M,0,0,0,0
6,50,M,0,0,0,0
14,52,U,1,0,0,1
4,54,F,0,0,1,0
7,46,M,1,0,0,0
16,73,F,0,0,0,0
6,62,F,0,0,0,0
6,63,F,0,0,0,0
8,53,F,0,0,0,0
9,60,U,0,0,0,0
13,66,M,0,0,0,0
7,43,F,0,0,0,0
14,32,F,1,0,0,0
15,67,F,0,0,0,0
9,56,M,0,0,0,0
11,69,F,0,0,0,0
11,54,F,0,0,0,0
13,28,F,1,0,0,0
14,60,F,1,0,0,0
5,53,U,0,0,0,0
5,47,F,0,0,0,0
10,45,F,0,0,0,0
9,41,F,0,0,0,0
11,64,F,0,0,0,0
8,70,F,0,0,0,0
10,50,F,0,0,0,0
10,59,M,0,0,0,0
9,42,F,1,0,0,0
9,51,F,0,0,0,0
6,48,F,0,0,0,0
7,47,M,0,0,0,0
7,45,F,0,0,0,0
6,48,M,0,0,0,0
8,40,F,1,1,0,0
7,75,U,0,0,0,1
10,76,F,1,0,0,0
6,58,M,0,0,0,0
7,67,F,0,0,0,0
5,67,F,0,0,0,0
9,51,F,0,0,0,0
8,54,F,0,0,1,0
7,70,F,0,0,0,0
4,78,F,0,0,0,0
9,70,F,0,0,0,0
12,36,F,1,0,0,0
9,65,U,0,0,0,1
5,40,M,0,0,0,0
9,39,U,0,0,0,0
2,66,M,0,0,0,0
9,50,M,0,0,0,0
10,54,M,0,0,1,0
7,43,M,0,0,0,0
8,45,M,0,1,0,0
7,45,M,0,0,0,0
2,35,M,1,0,0,0
3,54,U,0,0,0,1
7,54,F,0,0,1,0
8,30,F,1,0,0,0
4,69,M,0,0,0,0
11,70,U,0,0,0,1
8,36,F,0,0,0,0
10,45,F,0,0,0,0
8,41,U,0,1,0,1
9,44,M,1,0,0,0
13,73,F,1,0,0,0
5,50,M,0,0,0,0
4,60,F,0,0,0,0
8,39,U,0,0,0,0
12,35,M,1,0,0,0
11,50,M,0,0,0,0
20,27,F,1,0,0,0
11,33,F,1,0,0,0
8,51,F,0,1,0,0
10,54,U,0,0,1,1
11,54,M,0,0,1,0
7,46,M,0,0,0,0
7,67,U,0,0,0,0
4,52,F,0,0,0,0
3,66,F,0,0,0,0
8,39,U,0,1,0,1
11,54,U,1,0,1,1
14,33,F,1,0,0,0
6,70,F,0,0,0,0
13,54,F,0,0,1,0
8,42,U,0,1,0,1
10,48,M,0,0,0,0
8,50,F,0,1,0,0
8,65,F,0,1,0,0
7,54,U,0,0,0,0
3,76,M,0,0,0,0
4,66,F,0,0,0,0
7,43,F,0,0,0,0
3,53,F,0,0,0,0
6,66,M,0,0,0,0
11,63,M,0,0,0,0
4,79,M,0,0,0,0
8,75,F,0,0,0,0
7,39,F,1,0,0,0
6,54,U,0,0,1,0
14,54,F,1,0,1,0
7,56,M,0,0,0,0
14,73,M,0,0,0,0
9,47,F,1,0,0,0
11,63,M,1,0,0,0
8,56,M,0,0,0,0
7,52,F,0,0,0,0
5,62,F,0,0,0,0
16,49,F,1,0,0,0
4,40,M,0,0,0,0
8,53,U,0,0,0,1
12,54,F,1,0,1,0
8,45,F,0,0,0,0
8,42,F,1,1,0,0
11,31,F,0,0,0,0
5,53,U,0,0,0,0
18,56,M,1,0,0,0
11,32,F,1,0,0,0
12,60,M,0,0,0,0
10,66,U,0,0,0,1
9,66,U,0,0,0,1
5,40,F,0,0,0,0
11,70,F,1,0,0,0
9,41,U,0,0,0,1
7,46,F,1,0,0,0
11,33,M,0,0,0,0
5,54,F,0,0,1,0
13,60,F,0,0,0,0
5,54,F,1,0,1,0
11,37,U,0,0,0,1
8,45,U,0,0,0,1
3,52,U,0,0,0,1
11,70,F,0,0,0,0
6,39,F,1,0,0,0
4,45,U,0,0,0,1
10,59,U,0,0,0,0
10,59,F,0,0,0,0
4,59,M,0,0,0,0
13,52,M,0,0,0,0
8,44,F,0,0,0,0
10,20,M,1,0,0,0
10,38,F,1,0,0,0
11,58,U,0,0,0,1
5,51,F,0,0,0,0
9,33,F,1,0,0,0
7,39,F,1,0,0,0
9,60,F,0,0,0,0
12,65,F,0,0,0,0
5,37,F,1,0,0,0
10,44,U,0,0,0,0
11,66,F,1,0,0,0
15,52,F,1,0,0,0
5,23,F,1,0,0,0
12,38,M,1,0,0,0
10,69,F,0,0,0,0
7,65,F,0,0,0,0
4,55,F,0,0,0,0
5,61,M,0,0,0,0
12,49,F,0,0,0,0
9,75,M,0,0,0,0
8,58,F,0,0,0,0
5,50,U,0,0,0,1
9,62,F,0,0,0,0
11,60,M,0,0,0,0
8,49,M,0,0,0,0
5,63,F,0,0,0,0
6,57,M,0,0,0,0
11,36,F,1,0,0,0
12,51,F,0,0,0,0
5,51,F,0,0,0,0
11,65,F,1,0,0,0
2,70,F,0,0,0,0
9,79,F,0,0,0,0
14,50,U,0,0,0,0
9,54,M,0,0,0,0
7,48,M,0,0,0,0
13,48,F,1,0,0,0
10,54,F,0,0,1,0
7,41,F,0,0,0,0
8,31,M,1,0,0,0
10,41,F,1,0,0,0
8,63,M,0,0,0,0
6,36,U,0,0,0,1
6,73,F,0,0,0,0
8,43,M,0,0,0,0
12,48,M,0,0,0,0
4,54,F,1,0,1,0
9,60,U,0,0,0,0
6,70,F,0,0,0,0
7,50,F,0,0,0,0
6,72,M,0,0,0,0
10,76,F,1,0,0,0
4,54,F,1,0,1,0
8,54,U,0,0,1,0
9,73,F,0,0,0,0
4,46,M,0,0,0,0
8,54,U,0,0,1,1
7,54,U,0,0,0,1
8,53,M,0,0,0,0
13,56,M,0,0,0,0
17,54,M,1,0,1,0
14,65,F,1,0,0,0
6,59,F,0,0,0,0
11,36,F,1,0,0,0
9,28,F,0,0,0,0
11,45,F,0,0,0,0
9,43,F,0,0,0,0
11,75,F,0,0,0,0
7,62,F,0,0,0,0
10,79,F,1,0,0,0
8,73,M,0,0,0,0
7,52,U,0,0,0,1
8,57,M,0,1,0,0
10,63,U,0,0,0,1
7,77,M,0,0,0,0
12,74,F,1,0,0,0
19,32,F,1,0,0,0
9,38,F,0,0,0,0
9,57,M,0,0,0,0
12,68,M,0,0,0,0
10,40,U,0,0,0,0
11,63,F,1,0,0,0
10,77,M,0,0,0,0
12,75,F,0,0,0,0
9,64,M,0,0,0,0
7,39,M,0,0,0,0
11,46,M,0,0,0,0
3,72,U,0,0,0,1
10,41,M,1,0,0,0
10,75,F,0,0,0,0
13,70,F,1,0,0,0
8,40,M,1,1,0,0
13,53,M,0,0,0,0
8,54,F,0,1,1,0
14,63,F,1,0,0,0
9,54,U,0,0,1,1
6,28,M,0,0,0,0
11,47,M,0,0,0,0
5,71,F,0,0,0,0
8,38,M,0,0,0,0
7,75,F,0,0,0,0
15,63,F,1,0,0,0
8,51,F,0,0,0,0
8,46,M,0,0,0,0
7,53,U,0,0,0,0
8,45,U,0,0,0,1
2,55,U,0,0,0,0
12,54,F,1,0,1,0
4,44,U,0,0,0,0
6,79,F,1,0,0,0
7,54,M,0,0,1,0
14,54,M,0,0,1,0
6,68,M,0,0,0,0
8,55,U,0,0,0,1
10,42,M,0,0,0,0
10,55,F,0,0,0,0
6,67,U,0,0,0,1
15,55,M,1,0,0,0
6,45,M,0,0,0,0
8,40,M,0,0,0,0
9,40,F,1,0,0,0
11,54,F,0,0,1,0
8,50,F,0,0,0,0
9,69,M,0,0,0,0
11,47,F,1,0,0,0
10,61,U,0,0,0,0
6,63,F,0,0,0,0
6,52,M,0,0,0,0
10,51,F,0,0,0,0
6,78,F,0,0,0,0
11,54,M,0,0,1,0
7,58,F,0,0,0,0
5,41,F,0,0,0,0
10,70,F,0,0,0,0
13,61,M,0,0,0,0
8,34,F,1,0,0,0
6,64,F,0,0,0,0
9,54,M,0,0,1,0
18,38,F,1,0,0,0
10,66,F,0,0,0,0
8,45,U,0,1,0,1
10,51,U,0,0,0,1
6,56,F,0,0,0,0
8,54,F,0,0,0,0
12,54,F,1,0,1,0
3,28,M,1,0,0,0
12,62,M,0,0,0,0
4,54,F,0,0,1,0
6,60,M,0,0,0,0
13,50,M,1,0,0,0
3,42,U,0,0,0,1
9,58,M,0,0,0,0
5,60,M,0,0,0,0
8,62,M,0,0,0,0
9,41,M,0,0,0,0
8,66,M,1,0,0,0
8,55,F,0,0,0,0
14,44,F,0,0,0,0
9,59,M,0,0,0,0
13,54,F,0,0,1,0
8,53,M,0,0,0,0
12,68,F,0,0,0,0
10,72,F,0,0,0,0
8,40,M,0,1,0,0
12,68,U,0,0,0,0
9,27,F,1,0,0,0
7,42,F,0,0,0,0
11,49,F,1,0,0,0
11,34,F,1,0,0,0
10,52,M,1,0,0,0
8,42,F,0,0,0,0
10,26,F,1,0,0,0
7,74,F,0,0,0,0
9,54,M,0,0,1,0
5,48,M,0,0,0,0
9,51,U,1,0,0,1
8,71,U,0,0,0,1
7,67,U,0,0,0,0
5,49,U,0,0,0,1
5,35,U,0,0,0,1
7,67,F,0,0,0,0
11,43,M,1,0,0,0
9,48,F,0,0,0,0
11,32,F,1,0,0,0
5,76,F,0,0,0,0
6,49,M,0,0,0,0
17,37,F,1,0,0,0
11,54,M,0,0,0,0
6,54,F,0,0,1,0
6,49,U,0,0,0,1
8,51,F,0,0,0,0
13,51,M,0,0,0,0
23,36,F,1,0,0,0
17,40,F,1,0,0,0
8,54,M,0,0,1,0
4,34,F,1,0,0,0
7,73,U,0,0,0,0
12,36,F,1,0,0,0
8,44,F,0,0,0,0
5,35,F,0,0,0,0
11,68,M,1,0,0,0
7,51,F,0,0,0,0
8,78,F,0,0,0,0
10,47,F,0,0,0,0
11,60,U,0,0,0,1
10,54,M,0,0,1,0
9,54,U,0,0,1,0
10,54,M,1,0,1,0
7,51,F,0,0,0,0
10,48,U,0,0,0,1
5,60,F,1,0,0,0
10,55,F,0,0,0,0
7,70,M,0,0,0,0
8,57,M,0,1,0,0
13,37,F,0,0,0,0
5,54,U,0,0,1,0
8,58,F,0,0,0,0
10,42,M,0,0,0,0
3,56,F,0,0,0,0
4,63,F,0,0,0,0
20,51,F,1,0,0,0
8,70,F,0,0,0,0
8,65,F,0,0,0,0
10,39,U,1,0,0,0
10,59,F,0,0,0,0
14,53,F,0,0,0,0
8,64,M,0,0,0,0
10,77,F,0,0,0,0
10,55,M,0,0,0,0
7,48,F,0,0,0,0
3,33,F,0,0,0,0
8,46,M,0,1,0,0
6,27,M,1,0,0,0
7,55,U,0,0,0,1
15,51,M,0,0,0,0
4,65,M,0,0,0,0
6,74,F,0,0,0,0
10,37,U,0,0,0,1
3,32,F,1,0,0,0
5,54,F,1,0,1,0
9,44,F,0,0,0,0
8,48,F,1,0,0,0
9,46,M,1,0,0,0
6,45,F,0,0,0,0
11,60,F,0,0,0,0
6,49,F,0,0,0,0
11,71,F,0,0,0,0
7,53,U,0,0,0,0
7,77,F,0,0,0,0
6,56,F,0,0,0,0
9,60,M,0,0,0,0
12,61,F,1,0,0,0
9,36,M,0,0,0,0
8,54,U,0,0,0,0
5,54,U,0,0,1,1
12,41,F,0,0,0,0
6,74,F,0,0,0,0
14,54,F,1,0,1,0
12,66,F,1,0,0,0
9,62,U,0,0,0,0
10,65,M,0,0,0,0
7,54,M,0,0,1,0
8,47,F,0,0,0,0
12,42,F,1,0,0,0
15,40,F,0,0,0,0
11,65,U,0,0,0,0
12,57,F,1,0,0,0
18,24,F,1,0,0,0
7,73,U,0,0,0,1
