@relation 'organics_s10_Training-weka.filters.unsupervised.attribute.Remove-R1-2,4,6-10,12-14,17-18,20-23,25-weka.filters.unsupervised.attribute.NumericToNominal-R2-6'

@attribute DemAge numeric
@attribute DemGender {U,F,M}
@attribute TargetBuy {0,1}
@attribute DemAffl_M {0,1}
@attribute DemAge_M {0,1}
@attribute DemGender_M {0,1}
@attribute DemAffl_Log numeric

@data
66,F,1,1,0,0,2.197225
44,F,1,0,0,0,2.70805
55,U,1,0,0,1,3.044522
47,F,1,0,0,0,2.197225
48,F,0,0,0,0,2.302585
50,M,0,0,0,0,1.791759
58,F,0,0,0,0,1.94591
38,U,0,1,0,0,2.197225
54,M,0,1,0,0,2.197225
38,U,1,1,0,0,2.197225
54,F,0,0,1,0,2.397895
66,U,0,0,0,1,2.197225
60,F,0,0,0,0,2.484907
29,F,1,0,0,0,3.178054
50,F,0,0,0,0,2.079442
43,F,1,0,0,0,1.94591
34,M,1,0,0,0,2.564949
59,F,0,1,0,0,2.197225
50,M,0,0,0,0,2.302585
64,M,0,0,0,0,2.302585
72,F,0,0,0,0,1.609438
43,F,1,0,0,0,2.564949
54,M,0,0,1,0,2.197225
46,F,0,0,0,0,2.397895
41,M,0,0,0,0,2.079442
49,M,0,0,0,0,2.397895
57,F,0,0,0,0,1.791759
63,F,0,0,0,0,1.94591
62,F,0,0,0,0,2.397895
30,F,1,0,0,0,2.079442
62,M,0,0,0,0,2.079442
54,M,0,0,0,0,2.197225
62,F,0,0,0,0,2.564949
49,M,0,0,0,0,2.564949
58,F,0,0,0,0,2.397895
32,F,1,1,0,0,2.197225
54,M,0,0,1,0,2.397895
58,F,0,0,0,0,2.197225
50,M,0,0,0,0,2.197225
52,F,0,0,0,0,2.564949
55,F,0,1,0,0,2.197225
63,U,0,0,0,1,1.94591
50,U,0,0,0,0,1.94591
60,F,0,0,0,0,1.609438
54,F,0,0,1,0,1.94591
54,F,0,1,1,0,2.197225
47,F,0,0,0,0,2.079442
44,F,1,0,0,0,2.397895
51,F,0,0,0,0,2.484907
46,M,0,0,0,0,2.397895
51,F,0,0,0,0,1.791759
36,F,0,0,0,0,2.079442
66,M,0,0,0,0,2.397895
27,M,0,0,0,0,2.397895
59,F,0,0,0,0,2.302585
70,F,0,0,0,0,2.197225
71,M,0,0,0,0,2.197225
77,M,0,0,0,0,1.609438
51,M,0,0,0,0,2.079442
54,U,0,0,1,1,2.564949
46,U,0,0,0,1,2.302585
75,M,0,0,0,0,2.484907
35,U,0,0,0,0,1.386294
35,M,0,0,0,0,1.791759
54,F,0,0,1,0,2.397895
48,M,0,0,0,0,2.564949
64,M,1,0,0,0,1.94591
57,M,0,0,0,0,2.079442
41,F,0,0,0,0,2.079442
47,U,0,0,0,1,2.079442
32,F,1,0,0,0,2.564949
59,M,0,0,0,0,2.197225
36,F,1,0,0,0,2.197225
37,F,1,0,0,0,2.484907
54,F,0,0,1,0,2.70805
53,F,0,0,0,0,1.609438
76,F,0,0,0,0,2.302585
44,F,1,0,0,0,2.197225
67,F,0,0,0,0,2.484907
33,F,0,0,0,0,2.639057
64,U,0,0,0,1,2.302585
52,F,0,0,0,0,2.079442
44,U,0,0,0,0,2.079442
54,F,0,0,1,0,2.302585
54,F,0,0,1,0,2.397895
76,M,0,0,0,0,1.791759
47,F,0,0,0,0,2.484907
38,F,1,0,0,0,2.079442
37,F,1,0,0,0,2.197225
76,U,0,0,0,1,2.564949
60,F,0,0,0,0,2.302585
59,F,1,0,0,0,2.484907
77,U,0,0,0,1,1.94591
68,M,0,0,0,0,2.197225
65,F,0,0,0,0,2.197225
29,F,1,0,0,0,2.079442
51,F,0,0,0,0,2.397895
63,F,1,0,0,0,2.564949
72,M,0,0,0,0,1.791759
71,F,0,0,0,0,2.302585
54,F,0,0,1,0,1.94591
49,M,1,0,0,0,2.397895
74,F,0,0,0,0,1.386294
42,U,0,0,0,1,1.94591
67,M,0,1,0,0,2.197225
47,M,0,0,0,0,1.94591
59,F,1,0,0,0,1.94591
64,U,0,0,0,1,2.302585
49,M,0,0,0,0,2.397895
78,U,0,0,0,1,2.397895
53,M,0,0,0,0,1.94591
25,F,1,1,0,0,2.197225
51,F,0,0,0,0,2.197225
59,M,1,0,0,0,2.890372
64,F,0,0,0,0,1.94591
35,M,1,0,0,0,2.484907
76,F,0,0,0,0,2.079442
41,F,1,0,0,0,2.397895
28,F,1,0,0,0,2.772589
56,U,0,0,0,1,1.791759
43,M,0,0,0,0,2.564949
62,F,0,0,0,0,2.302585
59,M,0,0,0,0,2.397895
65,U,0,0,0,1,2.302585
39,F,0,0,0,0,1.791759
46,U,0,0,0,1,2.079442
37,U,0,0,0,0,2.197225
52,M,0,0,0,0,1.386294
42,F,1,0,0,0,2.302585
59,F,0,0,0,0,1.94591
50,F,0,0,0,0,2.397895
66,F,0,0,0,0,1.94591
28,F,0,0,0,0,1.386294
64,F,0,0,0,0,2.197225
67,M,0,0,0,0,2.079442
47,F,0,0,0,0,2.079442
46,M,0,0,0,0,2.079442
56,F,0,0,0,0,2.079442
54,F,0,0,1,0,2.197225
47,F,0,0,0,0,1.791759
75,F,0,0,0,0,2.079442
76,M,0,0,0,0,2.197225
39,F,1,0,0,0,2.639057
71,F,1,0,0,0,2.397895
52,F,0,0,0,0,2.079442
54,F,0,0,1,0,2.197225
24,F,1,0,0,0,2.079442
58,F,0,0,0,0,1.791759
66,F,0,0,0,0,1.94591
43,U,0,0,0,0,1.94591
54,F,1,0,1,0,2.079442
62,M,0,0,0,0,1.386294
34,F,1,0,0,0,2.302585
54,M,0,0,0,0,2.302585
68,M,0,0,0,0,1.94591
59,F,1,0,0,0,2.397895
50,F,0,0,0,0,2.484907
53,F,0,0,0,0,2.079442
36,M,0,0,0,0,2.397895
46,F,0,0,0,0,2.772589
54,M,0,0,1,0,2.639057
75,F,0,0,0,0,1.791759
58,M,0,0,0,0,1.791759
30,F,0,0,0,0,2.639057
53,U,0,0,0,1,2.079442
47,F,1,0,0,0,2.197225
58,M,0,0,0,0,1.94591
48,F,0,0,0,0,2.197225
32,M,1,0,0,0,2.079442
62,F,0,0,0,0,1.791759
56,U,0,0,0,1,2.484907
45,F,1,0,0,0,2.484907
48,M,0,0,0,0,2.197225
68,F,1,0,0,0,1.386294
56,M,0,0,0,0,2.397895
49,F,1,0,0,0,1.94591
69,M,0,1,0,0,2.197225
57,U,0,0,0,1,2.397895
54,F,0,0,1,0,1.94591
41,F,0,0,0,0,2.302585
46,M,0,0,0,0,2.197225
37,U,0,0,0,0,2.079442
53,M,0,0,0,0,1.94591
36,F,0,0,0,0,2.772589
54,F,0,0,1,0,1.386294
49,F,0,0,0,0,2.484907
52,U,0,0,0,1,2.302585
57,U,0,0,0,1,1.94591
42,U,0,0,0,1,2.079442
48,U,0,0,0,0,2.484907
55,U,0,0,0,1,1.386294
54,M,0,0,1,0,2.197225
50,M,0,0,0,0,2.079442
60,M,0,0,0,0,1.386294
37,F,0,0,0,0,2.197225
35,F,0,0,0,0,2.484907
28,F,1,0,0,0,1.386294
30,M,1,0,0,0,2.302585
61,F,0,0,0,0,2.302585
38,F,1,0,0,0,2.639057
71,U,0,0,0,0,1.609438
66,F,1,0,0,0,2.079442
36,F,1,1,0,0,2.197225
30,F,1,0,0,0,2.397895
48,F,0,0,0,0,2.079442
54,U,0,0,1,1,1.94591
37,F,1,0,0,0,2.70805
43,F,1,0,0,0,2.833213
40,F,1,0,0,0,2.833213
37,F,1,1,0,0,2.197225
54,F,0,1,0,0,2.197225
41,M,0,0,0,0,2.079442
56,F,0,0,0,0,1.94591
32,M,1,0,0,0,2.302585
68,F,1,0,0,0,2.197225
72,F,0,0,0,0,2.079442
76,U,0,0,0,0,2.197225
41,F,1,0,0,0,2.564949
42,F,1,0,0,0,2.484907
35,F,1,1,0,0,2.197225
30,F,1,0,0,0,2.70805
76,F,0,0,0,0,2.079442
40,U,0,0,0,1,2.397895
70,F,0,0,0,0,2.197225
76,M,0,1,0,0,2.197225
75,F,0,0,0,0,2.772589
54,F,1,0,1,0,2.079442
76,M,0,0,0,0,1.791759
75,F,0,0,0,0,2.197225
48,F,0,0,0,0,1.94591
52,M,0,0,0,0,1.94591
41,M,1,0,0,0,2.079442
66,M,1,0,0,0,2.564949
67,F,0,0,0,0,2.079442
35,F,1,0,0,0,2.484907
75,F,0,0,0,0,2.079442
54,F,0,0,1,0,2.397895
54,M,0,0,1,0,2.772589
38,F,1,0,0,0,2.397895
29,F,0,0,0,0,2.397895
45,U,0,0,0,0,2.079442
52,U,0,0,0,1,2.079442
26,F,0,0,0,0,2.397895
68,F,0,0,0,0,2.564949
49,F,0,0,0,0,2.197225
49,M,1,0,0,0,2.197225
78,F,1,0,0,0,2.397895
63,M,0,0,0,0,1.098612
56,U,0,0,0,1,2.197225
59,F,0,0,0,0,2.484907
62,M,0,0,0,0,2.302585
57,F,0,0,0,0,2.564949
56,F,0,0,0,0,2.70805
51,F,0,0,0,0,2.197225
70,F,0,0,0,0,2.302585
79,F,1,0,0,0,2.70805
36,F,0,0,0,0,2.484907
26,F,1,0,0,0,2.564949
71,U,0,0,0,0,1.609438
61,U,0,0,0,1,2.079442
44,F,0,0,0,0,2.302585
33,M,0,0,0,0,2.484907
37,F,1,0,0,0,2.995732
50,F,1,0,0,0,3.178054
59,M,1,0,0,0,3.135494
29,F,1,0,0,0,2.197225
74,F,0,0,0,0,1.94591
41,U,0,0,0,0,2.302585
53,F,0,0,0,0,1.94591
75,M,1,0,0,0,2.564949
54,F,0,0,1,0,2.302585
65,F,0,0,0,0,1.94591
34,F,1,0,0,0,2.484907
75,U,0,0,0,0,1.791759
56,F,0,0,0,0,2.079442
62,U,0,0,0,0,2.484907
48,F,1,0,0,0,2.639057
67,F,0,0,0,0,2.302585
37,M,0,0,0,0,2.079442
45,F,0,0,0,0,2.197225
40,M,1,0,0,0,2.079442
54,F,1,0,0,0,2.639057
78,F,0,0,0,0,2.197225
54,M,0,0,0,0,2.197225
73,M,0,0,0,0,2.197225
72,U,0,0,0,0,1.94591
66,F,0,0,0,0,2.564949
52,M,0,0,0,0,1.791759
56,U,0,0,0,1,2.079442
54,F,1,0,1,0,2.484907
66,M,0,0,0,0,2.397895
65,U,0,0,0,1,2.079442
46,F,0,0,0,0,2.302585
75,M,0,0,0,0,2.197225
66,F,0,0,0,0,1.791759
42,F,1,0,0,0,2.397895
70,M,0,0,0,0,2.397895
48,M,0,0,0,0,2.397895
44,M,0,1,0,0,2.197225
55,U,0,0,0,0,2.564949
64,M,1,0,0,0,2.302585
42,F,1,0,0,0,2.197225
66,F,1,0,0,0,1.386294
57,F,1,0,0,0,2.890372
47,F,0,0,0,0,2.197225
60,F,1,0,0,0,2.302585
54,F,1,0,1,0,2.484907
52,U,0,0,0,1,2.197225
54,M,1,0,1,0,2.890372
69,F,0,0,0,0,1.94591
65,F,0,0,0,0,2.079442
73,U,0,0,0,1,1.609438
54,M,0,0,1,0,2.302585
41,F,0,0,0,0,2.302585
39,F,0,0,0,0,2.197225
47,M,0,0,0,0,2.484907
63,F,0,0,0,0,2.302585
65,F,0,0,0,0,2.197225
72,U,0,0,0,1,2.639057
67,M,0,0,0,0,2.197225
49,F,0,0,0,0,2.302585
70,M,1,0,0,0,2.484907
54,U,0,0,0,0,2.397895
62,F,0,0,0,0,2.079442
72,F,0,0,0,0,1.94591
41,M,0,0,0,0,1.94591
74,M,0,0,0,0,2.302585
68,F,0,0,0,0,2.397895
70,U,0,0,0,1,2.197225
65,F,1,0,0,0,2.564949
33,F,0,0,0,0,2.397895
44,U,1,0,0,0,2.639057
55,F,0,0,0,0,2.197225
41,F,0,0,0,0,2.197225
54,F,0,0,1,0,1.609438
57,F,1,0,0,0,2.397895
40,M,0,0,0,0,2.302585
60,M,0,0,0,0,2.302585
76,F,0,0,0,0,1.791759
35,M,1,0,0,0,2.197225
34,F,0,1,0,0,2.197225
53,F,0,1,0,0,2.197225
25,U,0,0,0,1,1.94591
52,M,0,0,0,0,2.639057
62,F,0,0,0,0,2.639057
66,F,0,0,0,0,2.397895
61,F,0,0,0,0,2.079442
34,F,1,1,0,0,2.197225
57,U,0,0,0,0,2.302585
64,M,0,0,0,0,1.098612
43,F,1,0,0,0,2.079442
62,F,1,0,0,0,2.302585
47,F,1,0,0,0,2.079442
61,U,0,0,0,0,2.70805
55,F,0,0,0,0,1.94591
78,M,0,0,0,0,2.197225
77,M,0,0,0,0,1.386294
43,F,1,0,0,0,2.079442
56,F,1,0,0,0,2.484907
66,M,0,0,0,0,2.197225
74,F,0,0,0,0,2.302585
72,F,1,0,0,0,2.197225
75,U,0,0,0,1,2.079442
66,M,0,0,0,0,2.70805
35,F,0,0,0,0,1.94591
57,F,1,0,0,0,2.890372
30,M,0,0,0,0,2.302585
43,F,1,0,0,0,2.639057
38,F,1,0,0,0,2.302585
35,F,1,0,0,0,2.484907
37,M,1,0,0,0,2.397895
70,F,1,0,0,0,2.70805
55,F,1,0,0,0,2.639057
60,U,0,0,0,0,2.079442
44,M,1,0,0,0,2.639057
41,F,1,0,0,0,2.772589
52,F,0,0,0,0,1.94591
46,F,0,0,0,0,2.564949
48,F,1,0,0,0,2.079442
47,U,0,0,0,1,2.197225
47,F,0,0,0,0,2.079442
49,M,0,0,0,0,1.94591
54,U,0,0,1,1,2.302585
71,F,1,0,0,0,2.397895
48,M,0,0,0,0,1.386294
63,M,0,0,0,0,2.302585
69,U,0,0,0,0,2.197225
50,F,0,0,0,0,2.484907
21,U,0,0,0,0,2.484907
70,U,1,0,0,0,2.079442
63,F,1,0,0,0,2.70805
39,F,1,0,0,0,2.397895
37,F,1,0,0,0,2.197225
49,M,0,0,0,0,1.609438
48,F,1,0,0,0,2.639057
47,M,0,0,0,0,2.079442
71,F,0,0,0,0,2.397895
54,U,0,0,1,0,1.791759
24,M,0,0,0,0,1.791759
59,U,0,0,0,0,1.94591
18,U,0,0,0,0,1.386294
72,M,0,0,0,0,1.609438
64,F,0,0,0,0,2.564949
63,M,0,0,0,0,2.397895
62,F,1,0,0,0,2.944439
47,M,0,0,0,0,2.079442
73,U,0,0,0,1,2.302585
54,U,0,0,1,1,2.302585
58,M,1,0,0,0,2.397895
28,F,1,0,0,0,2.302585
56,F,0,0,0,0,2.302585
53,U,0,0,0,1,2.079442
35,F,1,0,0,0,2.197225
50,F,0,0,0,0,2.302585
74,F,1,0,0,0,1.94591
54,F,0,0,1,0,1.791759
58,F,0,0,0,0,2.397895
65,U,0,0,0,1,2.197225
56,M,0,0,0,0,1.94591
37,F,1,0,0,0,3.091042
78,M,0,0,0,0,2.302585
63,M,1,0,0,0,2.197225
50,F,0,0,0,0,2.302585
55,M,0,0,0,0,1.609438
43,F,0,0,0,0,2.197225
29,F,0,0,0,0,1.791759
40,F,0,0,0,0,1.609438
38,F,1,0,0,0,2.197225
73,U,0,0,0,0,2.197225
34,M,1,0,0,0,2.397895
74,U,0,0,0,1,2.197225
56,M,0,0,0,0,2.197225
54,M,0,0,0,0,2.079442
41,F,1,0,0,0,3.044522
49,F,0,0,0,0,2.197225
54,M,0,0,0,0,2.70805
64,M,0,0,0,0,2.079442
42,F,1,0,0,0,2.079442
53,M,0,0,0,0,2.079442
37,M,1,0,0,0,2.197225
46,M,0,0,0,0,2.564949
54,M,0,0,1,0,2.397895
43,M,0,0,0,0,1.791759
69,M,0,0,0,0,1.791759
44,F,1,0,0,0,2.079442
54,U,0,0,1,0,1.791759
50,F,0,0,0,0,2.484907
65,U,0,0,0,0,2.197225
79,F,1,0,0,0,2.564949
48,M,0,0,0,0,1.791759
66,F,0,0,0,0,1.609438
54,U,0,0,1,1,2.197225
69,F,0,0,0,0,1.94591
79,M,0,0,0,0,2.197225
74,F,0,0,0,0,2.833213
75,M,0,0,0,0,2.484907
40,U,0,0,0,1,2.397895
63,M,0,0,0,0,2.197225
55,F,0,0,0,0,1.94591
56,M,0,0,0,0,1.791759
44,F,0,0,0,0,2.079442
47,M,1,0,0,0,2.995732
62,F,0,0,0,0,2.302585
54,U,0,0,0,0,1.94591
38,F,1,0,0,0,1.791759
64,U,0,0,0,1,2.397895
47,F,1,0,0,0,2.302585
59,M,0,0,0,0,2.079442
44,F,0,0,0,0,2.397895
54,F,0,0,1,0,2.397895
77,M,1,0,0,0,2.397895
60,F,0,0,0,0,2.484907
66,F,0,0,0,0,2.079442
55,F,1,0,0,0,2.484907
43,F,0,0,0,0,2.397895
62,F,0,0,0,0,2.079442
71,M,0,0,0,0,1.609438
55,U,0,0,0,0,1.791759
49,U,0,0,0,0,2.564949
54,M,0,0,1,0,1.609438
77,F,0,0,0,0,2.197225
72,F,0,0,0,0,2.772589
78,F,1,0,0,0,2.564949
49,M,0,0,0,0,2.397895
71,M,0,0,0,0,1.609438
65,F,0,0,0,0,2.484907
28,F,1,0,0,0,2.484907
37,F,0,0,0,0,2.197225
75,U,0,0,0,1,2.397895
48,M,1,0,0,0,2.484907
69,M,1,0,0,0,2.197225
79,F,0,0,0,0,2.302585
51,F,1,0,0,0,2.302585
58,F,0,0,0,0,2.197225
32,F,0,1,0,0,2.197225
56,M,0,0,0,0,2.302585
54,F,0,0,1,0,2.079442
68,M,0,0,0,0,1.791759
49,F,1,0,0,0,1.94591
77,U,0,0,0,1,2.397895
60,F,0,0,0,0,2.197225
61,U,0,0,0,1,1.791759
55,U,0,0,0,0,1.94591
49,M,0,0,0,0,1.94591
49,M,0,0,0,0,2.079442
47,F,0,0,0,0,2.079442
33,U,0,0,0,0,2.079442
36,F,1,0,0,0,2.639057
65,F,0,0,0,0,1.098612
70,F,0,1,0,0,2.197225
31,F,0,0,0,0,2.302585
51,F,0,0,0,0,2.079442
57,U,0,1,0,1,2.197225
64,F,1,0,0,0,2.484907
47,F,0,0,0,0,2.564949
53,U,0,0,0,1,2.484907
58,F,0,0,0,0,1.94591
34,F,1,0,0,0,2.833213
36,U,0,0,0,0,2.079442
42,U,0,0,0,1,1.791759
43,F,0,0,0,0,2.397895
43,M,1,0,0,0,2.564949
35,U,0,0,0,1,1.098612
34,U,0,0,0,0,2.302585
59,U,0,0,0,1,1.791759
57,U,0,0,0,1,2.302585
58,M,0,0,0,0,2.197225
54,F,1,0,1,0,1.94591
29,F,1,0,0,0,2.564949
58,U,0,0,0,1,2.079442
60,U,0,0,0,0,1.94591
45,F,0,0,0,0,2.197225
45,M,0,0,0,0,2.302585
33,M,0,0,0,0,2.639057
68,M,0,1,0,0,2.197225
72,F,0,0,0,0,2.639057
69,F,0,0,0,0,1.791759
54,F,1,0,1,0,2.564949
54,F,1,0,1,0,1.609438
46,M,0,0,0,0,2.302585
59,M,0,0,0,0,2.302585
35,U,0,0,0,1,1.94591
54,M,1,1,1,0,2.197225
54,F,0,0,1,0,2.484907
56,M,0,0,0,0,1.609438
54,F,0,0,1,0,2.639057
54,U,0,0,1,1,2.302585
65,F,0,0,0,0,2.397895
59,M,0,0,0,0,2.564949
51,F,1,0,0,0,2.397895
29,F,1,0,0,0,2.484907
31,F,1,0,0,0,1.94591
38,F,1,0,0,0,2.302585
61,M,0,0,0,0,1.791759
48,F,1,0,0,0,2.484907
39,U,1,0,0,1,2.197225
41,F,1,0,0,0,2.564949
67,M,0,0,0,0,2.079442
77,U,0,0,0,0,2.302585
53,F,0,0,0,0,2.639057
65,F,0,0,0,0,2.197225
47,U,0,0,0,0,1.791759
58,F,1,0,0,0,2.197225
42,F,0,0,0,0,2.197225
45,F,0,0,0,0,2.079442
62,U,0,0,0,1,2.079442
60,F,0,0,0,0,2.302585
60,U,0,0,0,1,2.197225
31,M,0,0,0,0,2.302585
46,F,0,0,0,0,2.564949
71,F,0,0,0,0,2.302585
50,F,0,0,0,0,2.079442
71,F,0,0,0,0,2.70805
45,M,0,0,0,0,2.397895
36,F,1,0,0,0,2.639057
72,F,1,0,0,0,2.484907
76,U,0,0,0,1,2.639057
44,U,1,0,0,1,3.091042
75,F,1,0,0,0,1.791759
38,F,1,0,0,0,2.484907
65,M,0,0,0,0,2.564949
54,U,0,0,1,0,2.197225
64,F,1,0,0,0,2.302585
47,F,1,0,0,0,2.564949
72,M,0,0,0,0,2.397895
53,M,0,0,0,0,2.397895
46,M,0,0,0,0,2.197225
79,U,0,0,0,0,1.609438
79,M,0,0,0,0,2.079442
57,U,0,1,0,1,2.197225
48,M,0,0,0,0,2.397895
47,F,1,0,0,0,2.397895
54,M,0,0,1,0,1.94591
48,F,0,0,0,0,2.302585
31,F,1,0,0,0,1.94591
45,F,0,0,0,0,2.302585
42,F,1,0,0,0,2.995732
51,M,0,0,0,0,2.197225
48,F,0,0,0,0,1.609438
61,U,0,0,0,0,1.94591
70,M,0,0,0,0,2.302585
65,F,1,0,0,0,2.833213
46,F,0,0,0,0,2.397895
63,M,0,1,0,0,2.197225
49,M,0,0,0,0,2.397895
55,M,0,0,0,0,2.302585
43,F,0,0,0,0,2.564949
51,M,0,0,0,0,2.397895
61,M,0,0,0,0,1.94591
41,F,1,0,0,0,1.94591
42,F,1,0,0,0,1.791759
54,M,0,0,0,0,2.302585
58,F,0,0,0,0,2.302585
54,F,1,0,1,0,2.564949
33,U,0,0,0,1,1.94591
51,F,0,0,0,0,2.197225
58,M,0,0,0,0,1.94591
30,M,1,0,0,0,2.639057
68,M,0,0,0,0,1.386294
54,F,0,0,1,0,2.302585
76,M,0,0,0,0,2.079442
58,M,0,0,0,0,2.397895
58,F,0,0,0,0,2.484907
61,F,0,0,0,0,2.484907
66,F,0,0,0,0,2.197225
40,F,1,0,0,0,2.197225
63,M,0,0,0,0,2.197225
55,F,0,0,0,0,2.302585
55,M,0,0,0,0,1.386294
45,F,0,0,0,0,1.609438
53,U,0,0,0,0,1.609438
54,F,0,0,1,0,2.079442
44,U,0,0,0,1,2.197225
49,F,0,0,0,0,1.94591
38,M,1,1,0,0,2.197225
73,U,0,0,0,1,2.302585
35,M,1,0,0,0,2.302585
51,F,0,0,0,0,2.079442
67,F,0,0,0,0,2.197225
63,M,0,0,0,0,2.397895
79,U,1,0,0,0,2.564949
38,F,1,0,0,0,2.397895
44,F,0,0,0,0,1.791759
22,F,1,0,0,0,2.484907
60,U,0,0,0,1,2.833213
68,U,0,1,0,0,2.197225
51,M,0,0,0,0,2.397895
62,F,0,0,0,0,1.791759
74,F,0,0,0,0,2.484907
54,F,0,0,1,0,1.791759
69,M,1,0,0,0,2.079442
52,F,0,0,0,0,2.197225
57,F,0,0,0,0,2.197225
47,F,0,0,0,0,1.791759
67,F,0,0,0,0,1.94591
54,F,1,0,1,0,2.484907
42,U,0,0,0,0,2.302585
73,F,0,0,0,0,2.197225
58,U,0,0,0,0,2.484907
39,F,1,0,0,0,2.484907
57,U,0,0,0,0,1.609438
74,M,0,0,0,0,2.079442
73,M,0,0,0,0,2.484907
50,M,0,0,0,0,1.94591
52,U,1,0,0,1,2.70805
54,F,0,0,1,0,1.609438
46,M,1,0,0,0,2.079442
73,F,0,0,0,0,2.833213
62,F,0,0,0,0,1.94591
63,F,0,0,0,0,1.94591
53,F,0,0,0,0,2.197225
60,U,0,0,0,0,2.302585
66,M,0,0,0,0,2.639057
43,F,0,0,0,0,2.079442
32,F,1,0,0,0,2.70805
67,F,0,0,0,0,2.772589
56,M,0,0,0,0,2.302585
69,F,0,0,0,0,2.484907
54,F,0,0,0,0,2.484907
28,F,1,0,0,0,2.639057
60,F,1,0,0,0,2.70805
53,U,0,0,0,0,1.791759
47,F,0,0,0,0,1.791759
45,F,0,0,0,0,2.397895
41,F,0,0,0,0,2.302585
64,F,0,0,0,0,2.484907
70,F,0,0,0,0,2.197225
50,F,0,0,0,0,2.397895
59,M,0,0,0,0,2.397895
42,F,1,0,0,0,2.302585
51,F,0,0,0,0,2.302585
48,F,0,0,0,0,1.94591
47,M,0,0,0,0,2.079442
45,F,0,0,0,0,2.079442
48,M,0,0,0,0,1.94591
40,F,1,1,0,0,2.197225
75,U,0,0,0,1,2.079442
76,F,1,0,0,0,2.397895
58,M,0,0,0,0,1.94591
67,F,0,0,0,0,2.079442
67,F,0,0,0,0,1.791759
51,F,0,0,0,0,2.302585
54,F,0,0,1,0,2.197225
70,F,0,0,0,0,2.079442
78,F,0,0,0,0,1.609438
70,F,0,0,0,0,2.302585
36,F,1,0,0,0,2.564949
65,U,0,0,0,1,2.302585
40,M,0,0,0,0,1.791759
39,U,0,0,0,0,2.302585
66,M,0,0,0,0,1.098612
50,M,0,0,0,0,2.302585
54,M,0,0,1,0,2.397895
43,M,0,0,0,0,2.079442
45,M,0,1,0,0,2.197225
45,M,0,0,0,0,2.079442
35,M,1,0,0,0,1.098612
54,U,0,0,0,1,1.386294
54,F,0,0,1,0,2.079442
30,F,1,0,0,0,2.197225
69,M,0,0,0,0,1.609438
70,U,0,0,0,1,2.484907
36,F,0,0,0,0,2.197225
45,F,0,0,0,0,2.397895
41,U,0,1,0,1,2.197225
44,M,1,0,0,0,2.302585
73,F,1,0,0,0,2.639057
50,M,0,0,0,0,1.791759
60,F,0,0,0,0,1.609438
39,U,0,0,0,0,2.197225
35,M,1,0,0,0,2.564949
50,M,0,0,0,0,2.484907
27,F,1,0,0,0,3.044522
33,F,1,0,0,0,2.484907
51,F,0,1,0,0,2.197225
54,U,0,0,1,1,2.397895
54,M,0,0,1,0,2.484907
46,M,0,0,0,0,2.079442
67,U,0,0,0,0,2.079442
52,F,0,0,0,0,1.609438
66,F,0,0,0,0,1.386294
39,U,0,1,0,1,2.197225
54,U,1,0,1,1,2.484907
33,F,1,0,0,0,2.70805
70,F,0,0,0,0,1.94591
54,F,0,0,1,0,2.639057
42,U,0,1,0,1,2.197225
48,M,0,0,0,0,2.397895
50,F,0,1,0,0,2.197225
65,F,0,1,0,0,2.197225
54,U,0,0,0,0,2.079442
76,M,0,0,0,0,1.386294
66,F,0,0,0,0,1.609438
43,F,0,0,0,0,2.079442
53,F,0,0,0,0,1.386294
66,M,0,0,0,0,1.94591
63,M,0,0,0,0,2.484907
79,M,0,0,0,0,1.609438
75,F,0,0,0,0,2.197225
39,F,1,0,0,0,2.079442
54,U,0,0,1,0,1.94591
54,F,1,0,1,0,2.70805
56,M,0,0,0,0,2.079442
73,M,0,0,0,0,2.70805
47,F,1,0,0,0,2.302585
63,M,1,0,0,0,2.484907
56,M,0,0,0,0,2.197225
52,F,0,0,0,0,2.079442
62,F,0,0,0,0,1.791759
49,F,1,0,0,0,2.833213
40,M,0,0,0,0,1.609438
53,U,0,0,0,1,2.197225
54,F,1,0,1,0,2.564949
45,F,0,0,0,0,2.197225
42,F,1,1,0,0,2.197225
31,F,0,0,0,0,2.484907
53,U,0,0,0,0,1.791759
56,M,1,0,0,0,2.944439
32,F,1,0,0,0,2.484907
60,M,0,0,0,0,2.564949
66,U,0,0,0,1,2.397895
66,U,0,0,0,1,2.302585
40,F,0,0,0,0,1.791759
70,F,1,0,0,0,2.484907
41,U,0,0,0,1,2.302585
46,F,1,0,0,0,2.079442
33,M,0,0,0,0,2.484907
54,F,0,0,1,0,1.791759
60,F,0,0,0,0,2.639057
54,F,1,0,1,0,1.791759
37,U,0,0,0,1,2.484907
45,U,0,0,0,1,2.197225
52,U,0,0,0,1,1.386294
70,F,0,0,0,0,2.484907
39,F,1,0,0,0,1.94591
45,U,0,0,0,1,1.609438
59,U,0,0,0,0,2.397895
59,F,0,0,0,0,2.397895
59,M,0,0,0,0,1.609438
52,M,0,0,0,0,2.639057
44,F,0,0,0,0,2.197225
20,M,1,0,0,0,2.397895
38,F,1,0,0,0,2.397895
58,U,0,0,0,1,2.484907
51,F,0,0,0,0,1.791759
33,F,1,0,0,0,2.302585
39,F,1,0,0,0,2.079442
60,F,0,0,0,0,2.302585
65,F,0,0,0,0,2.564949
37,F,1,0,0,0,1.791759
44,U,0,0,0,0,2.397895
